2018	2	3	2	32	46.35	24	16.69	121	44.65	5.57	1.75
2018	2	3	3	4	35.35	22	58.24	121	0.12	9.61	1.17
2018	2	3	3	4	57.45	22	56.87	120	58.75	9.8	1.3
2018	2	3	3	18	59.68	22	32.55	121	37.74	133.13	3.72
2018	2	3	3	26	59.75	23	38.01	121	55.92	24.97	1.78
2018	2	3	3	42	40.14	24	15.28	121	39.19	13.61	1.57
2018	2	3	3	47	10.26	24	7.72	121	34.46	5.24	1.58
2018	2	3	3	47	13.25	23	32.73	120	42.88	7.44	2.75
2018	2	3	3	48	29.84	24	8.02	121	35.82	8.02	1.57
2018	2	3	4	8	29.38	23	13.88	120	42.89	7.04	1.2
2018	2	3	4	22	55.56	23	11.01	120	56.64	7.24	1.09
2018	2	3	4	25	36.5	24	36.47	121	39.5	6.59	3.25
2018	2	3	4	26	58.32	24	37.46	121	39.48	8.73	1.15
2018	2	3	4	47	30.49	24	19.4	121	36.18	24.71	2.34
2018	2	3	4	53	47.97	22	39.05	120	55.43	8.79	1.62
2018	2	3	4	58	16.01	22	2.03	120	44	27.28	1.7
2018	2	3	6	43	3.1	23	54.59	121	27.73	18.83	1.49
2018	2	3	7	19	44.25	24	7.29	121	49.87	48.85	1.99
2018	2	3	7	34	1.67	22	57.09	120	58.94	5.32	1.56
2018	2	3	7	36	47.82	24	28.01	121	25.24	8.92	1.06
2018	2	3	7	36	52.76	22	57.03	121	1.78	15.61	1.74
2018	2	3	7	47	32.33	22	49.02	121	23.51	7.93	2.38
2018	2	3	7	50	41.8	23	28.01	120	35.8	17.29	1.35
2018	2	3	8	13	34.33	22	58.91	121	0.19	8.85	1.24
2018	2	3	8	40	37.19	24	7.85	121	35.34	5.75	1.3
2018	2	3	8	45	35.84	24	8.53	121	37.42	3.65	1.16
2018	2	3	9	41	49.64	22	51.92	121	39.2	3.26	2.15
2018	2	3	10	25	31.77	24	17.92	120	52.9	8.22	1.74
2018	2	3	10	27	0.74	22	58.8	121	0.45	2.98	1.11
2018	2	3	10	55	14.47	23	38.35	120	41.98	7.17	0.65
2018	2	3	11	2	17.73	24	23.87	121	59.14	23.48	1.82
2018	2	3	11	18	54.1	24	36.52	121	39.69	9.3	1.56
2018	2	3	11	34	24.26	24	22.73	121	25.73	12.63	1.41
2018	2	3	11	39	17.99	23	35.18	120	43.26	17.35	1.2
2018	2	3	11	54	5.37	22	48.94	120	38.7	10.58	1.12
2018	2	3	11	59	17.8	23	13.02	121	35.06	40.72	2.36
2018	2	3	12	12	29.01	24	36.93	121	39.56	8.75	0.78
2018	2	3	12	25	22.96	22	59.24	121	0.24	3.04	0.88
2018	2	3	12	26	5.83	24	12.69	122	3.46	44.73	2.11
2018	2	3	12	41	40.06	22	56.64	120	59.79	17.7	1.44
2018	2	3	12	43	21.66	24	10.31	122	10.4	22.95	1.84
2018	2	3	12	43	37.03	22	58.61	120	59.65	6.74	1.04
2018	2	3	13	0	50.92	23	0.84	121	1.71	10.52	0.88
2018	2	3	13	25	4.36	23	0.13	121	0.2	9.2	0.65
2018	2	3	13	37	40.07	22	58.93	121	0.24	8.4	0.92
2018	2	3	13	38	12.39	23	5.78	120	43.85	5.74	0.76
2018	2	3	13	52	51.79	23	8.98	120	27.3	8.26	0.97
2018	2	3	13	58	9.04	23	11.69	121	20.05	13.74	1.18
2018	2	3	13	58	18.14	24	31.02	121	50.1	21.27	1.23
2018	2	3	14	1	20.89	23	48.79	121	32.43	30.8	1.33
2018	2	3	14	7	10.47	23	11.22	120	35.37	13.16	0.64
2018	2	3	14	7	20.92	23	38.91	120	42.13	13.31	2.56
2018	2	3	14	20	12.16	22	57.72	121	24.25	17.59	1.65
2018	2	3	14	33	1.03	23	16.08	121	3.07	2.04	0.57
2018	2	3	14	36	25.06	23	13.25	120	48.76	11.67	0.62
2018	2	3	14	50	43.37	23	0.1	121	0.79	14.92	0.92
2018	2	3	15	1	1.27	23	0.47	121	0.37	14.71	0.83
2018	2	3	15	1	26.2	23	34.51	120	43.37	14.26	1.36
2018	2	3	15	1	28.83	23	34.22	120	43.21	15.84	1.39
2018	2	3	15	5	11.05	23	0.4	120	59.51	4.99	0.92
2018	2	3	15	14	13.8	23	35.48	120	41.74	16.25	0.79
2018	2	3	15	32	30.89	22	11.12	120	50.77	9.48	1.2
2018	2	3	16	25	47.8	24	5.52	121	48.99	49.44	2.18
2018	2	3	16	28	23.27	22	24.29	120	34.9	21.91	2.65
2018	2	3	16	29	57.27	23	18.44	120	33.25	10.71	0.79
2018	2	3	16	30	19.06	24	2.86	121	31.98	20.52	1.56
2018	2	3	16	41	11.93	23	56.81	121	0.32	11.95	3.12
2018	2	3	16	44	53.16	22	59.3	121	20.01	11.73	1.53
2018	2	3	16	44	59.49	24	20.86	120	58.09	3.47	1.36
2018	2	3	17	15	38.1	22	47.7	120	51.56	10	0.96
2018	2	3	17	16	48.28	22	58.13	121	0.18	8.8	1.83
2018	2	3	17	19	51.06	23	9.74	120	41.67	8.85	1.49
2018	2	3	17	22	41.1	23	11	121	19.95	10.43	1.52
2018	2	3	17	23	10.26	23	10.87	121	19.95	10.42	1.22
2018	2	3	17	41	57.63	22	58.96	121	0.64	2.71	0.9
2018	2	3	17	44	26.74	24	25.12	122	18.66	75.68	2.14
2018	2	3	17	54	12.92	22	51.67	121	14.38	3.64	1.55
2018	2	3	18	2	3.72	22	50.52	121	14.71	8.54	1.61
2018	2	3	19	2	1.12	24	59.22	121	39.86	112.34	2.47
2018	2	3	19	15	36.81	24	23.7	121	45.91	9.88	1.16
2018	2	3	19	24	13.16	24	54.09	122	11.96	138.09	2.97
2018	2	3	19	30	57.13	24	10.87	121	42.16	10.32	4.79
2018	2	3	19	31	52.81	24	10.93	121	41.98	10.38	4.3
2018	2	3	19	33	43.38	23	8.34	120	34.35	6.44	2.92
2018	2	3	19	45	12.51	24	37.97	122	31.99	80.82	2.29
2018	2	3	20	10	10.18	23	29.59	120	20.62	12.27	1.95
2018	2	3	20	15	4.03	24	26.81	121	44.94	7.37	1.92
2018	2	3	20	17	48.71	24	7.57	121	38.07	9.34	1.13
2018	2	3	20	17	55.89	24	7.79	121	41.83	6.58	1.34
2018	2	3	21	42	10.24	24	12.54	120	57.2	8.34	2.48
2018	2	3	21	57	57.82	24	49.2	121	50.63	104.01	2.79
2018	2	3	22	11	6.9	23	8.95	120	33.13	15.41	1.26
2018	2	3	22	17	12.52	23	6.54	120	45.63	5.7	1.46
2018	2	3	22	37	20.33	22	58.07	121	0.04	8.43	1.66
2018	2	3	23	17	13.73	22	58.65	121	0.27	9.09	1.6
2018	2	4	0	27	9.81	23	33.89	120	40.7	5.13	2.15
2018	2	4	0	31	35.23	24	36.99	121	39.62	8.8	0.9
2018	2	4	0	39	32.51	24	7.92	121	31.4	32.14	1.73
2018	2	4	0	57	59.18	23	19.21	120	41.6	14.27	2.7
2018	2	4	2	13	43.42	23	10.78	121	10.47	9.45	1.04
2018	2	4	2	29	9.96	23	24.73	120	44.84	11.76	1.16
2018	2	4	3	4	21.53	23	35.65	120	59.46	11.07	0.97
2018	2	4	3	13	45.8	23	29.55	120	20.29	11.36	2.39
2018	2	4	3	17	14.03	23	27.75	121	27.95	27.43	0.81
2018	2	4	3	34	19.44	24	8.61	121	36.67	3.26	1.26
2018	2	4	3	38	49.61	24	8.65	121	36.45	3.52	1.18
2018	2	4	3	40	58.32	24	7.5	121	36.65	10.48	1.3
2018	2	4	5	39	43.18	23	57.68	121	51.73	42.41	2.15
2018	2	4	6	20	27.82	23	38.42	120	42.52	15.11	2.08
2018	2	4	6	45	41.23	23	30.01	121	26.35	30.32	1.31
2018	2	4	6	51	58.8	23	30.54	121	33	21.45	2.15
2018	2	4	6	57	34.89	24	3.72	121	36.62	2.99	0.69
2018	2	4	6	57	37.48	24	6.08	121	41.88	9.16	2.11
2018	2	4	7	7	24.51	24	4.99	121	41.56	9.28	1.3
2018	2	4	7	36	42.09	23	36.36	120	48.7	7.36	1.08
2018	2	4	8	1	56.75	24	29.28	121	49.78	21.84	2.45
2018	2	4	8	35	44.82	24	8.43	121	35.86	2.76	0.92
2018	2	4	8	36	54.9	22	52.39	120	41.3	2.66	1.87
2018	2	4	8	40	36.69	24	35.16	121	10.75	4.01	3.14
2018	2	4	9	0	16.33	23	37.18	121	27.55	18.48	1.4
2018	2	4	11	2	11.25	24	9.31	121	39.09	9.07	0.79
2018	2	4	11	2	12.35	24	23.51	121	44.94	19.23	1.65
2018	2	4	11	22	41.23	24	11.08	121	41.47	9.88	1.77
2018	2	4	11	33	10.92	23	37.91	120	42.89	14.85	2.58
2018	2	4	11	54	59.72	24	28.96	121	52.83	14.11	1.3
2018	2	4	12	19	55.01	23	15.87	120	57.56	12.09	1.07
2018	2	4	12	31	17	23	4.39	120	47.09	11.07	0.79
2018	2	4	12	34	29.06	23	38.18	120	42.25	14.27	1.38
2018	2	4	12	36	26.69	24	24.58	121	39.97	24.85	2.92
2018	2	4	13	12	52.11	24	12.33	121	41.95	2.99	5.35
2018	2	4	13	21	54.69	24	1.61	120	58.51	13.32	1.14
2018	2	4	13	30	9.8	23	21.23	120	27.77	10.64	1.49
2018	2	4	13	33	9.51	24	12.12	121	40.68	5.45	4.32
2018	2	4	13	36	55.74	24	10.92	121	43.47	7.36	2.17
2018	2	4	13	56	40.64	24	9.04	121	44.62	10.61	5.89
2018	2	4	13	57	42.38	24	10.37	121	42.35	10.23	5.28
2018	2	4	13	58	4.05	24	10.17	121	40.79	14.06	4.21
2018	2	4	13	58	4.32	24	10.35	121	40.43	11.88	4.15
2018	2	4	13	58	18.05	24	11.95	121	49.76	11.23	4.31
2018	2	4	13	59	30.44	24	12.13	121	48.5	6.61	4.19
2018	2	4	13	59	55.24	24	13.86	121	44.05	7.09	4.19
2018	2	4	14	0	58.27	24	15.77	121	46.88	5.54	4.32
2018	2	4	14	1	20.9	24	12.62	121	46.82	10.94	3.81
2018	2	4	14	1	32.47	24	12.43	121	46.26	9.55	3.6
2018	2	4	14	2	31.29	24	11.53	121	46.38	11.61	3.09
2018	2	4	14	2	44.51	24	12.8	121	42.16	7.28	3.92
2018	2	4	14	3	15.46	24	15.47	121	45.56	10.93	2.86
2018	2	4	14	3	22.47	24	11.93	121	45.97	11.14	2.99
2018	2	4	14	3	38.04	24	12.64	121	46.65	7.25	2.8
2018	2	4	14	4	3.58	24	12.31	121	47.83	10.06	2.81
2018	2	4	14	5	9.1	24	11.8	121	43.8	9.66	3.86
2018	2	4	14	5	27.14	24	16.99	121	46.12	8.19	4.63
2018	2	4	14	6	55.86	24	12.73	121	46.39	11.89	3.09
2018	2	4	14	6	55.96	24	12.84	121	46.48	10.64	3.08
2018	2	4	14	7	4.77	24	14.39	121	45.63	9.98	3.18
2018	2	4	14	7	4.81	24	14.32	121	45.12	10.02	3.23
2018	2	4	14	7	35.67	24	12	121	46.5	11.13	3.29
2018	2	4	14	8	0.21	24	12.9	121	46.88	11.99	2.71
2018	2	4	14	8	15.96	24	12.88	121	44.78	10	2.8
2018	2	4	14	8	36.86	24	13.17	121	46.04	11.2	2.56
2018	2	4	14	9	11.69	24	12.35	121	45.53	7.53	2.56
2018	2	4	14	9	41.72	24	12.95	121	44.72	9.82	2.69
2018	2	4	14	10	13.61	24	13.62	121	47.2	7.4	3.18
2018	2	4	14	10	37.97	24	13.72	121	47.13	12.66	3.58
2018	2	4	14	10	52.18	24	13.76	121	41.69	3.73	4.94
2018	2	4	14	12	2	24	12.1	121	45.47	12.1	4.67
2018	2	4	14	12	2.06	24	13.77	121	43.61	3.96	4.76
2018	2	4	14	12	49.52	24	13.95	121	46.87	10.68	4.16
2018	2	4	14	13	12.3	24	11.08	121	42.02	3.38	5.62
2018	2	4	14	13	52.87	24	11.45	121	42.97	14.31	4.19
2018	2	4	14	14	29.99	24	8.42	121	42.86	12.58	3.86
2018	2	4	14	14	35.04	24	7.8	121	40.54	6.05	3.69
2018	2	4	14	15	39.65	24	13.32	121	47.72	11.99	3.31
2018	2	4	14	15	55.89	24	13.67	121	45.04	13.82	2.99
2018	2	4	14	16	14.07	24	12.49	121	45.83	11.72	2.9
2018	2	4	14	16	55.23	24	10.63	121	40.81	3.75	4.98
2018	2	4	14	17	4.73	24	8.05	121	38.92	8.07	4.15
2018	2	4	14	17	43.79	24	8.78	121	43.86	12.42	3.48
2018	2	4	14	18	47.11	24	11.55	121	48.01	6.18	2.79
2018	2	4	14	19	27.04	24	12.82	121	45.65	10.39	2.83
2018	2	4	14	19	33.79	24	13.02	121	46.18	13.67	2.85
2018	2	4	14	20	42.06	24	9.76	121	40.46	11.26	2.39
2018	2	4	14	21	7.64	24	8.27	121	40.51	10.95	1.94
2018	2	4	14	21	15.92	24	13.32	121	47.53	11.71	2.34
2018	2	4	14	21	30.36	24	14.52	121	42.59	14.75	2.21
2018	2	4	14	21	56.84	24	11.7	121	47.11	9.61	2.3
2018	2	4	14	22	23.19	24	7.42	121	43.22	8.77	3.01
2018	2	4	14	22	35.26	24	9.71	121	41.95	2.22	4.03
2018	2	4	14	22	54.46	24	12.72	121	46.25	8.01	3.37
2018	2	4	14	23	12.66	24	12.87	121	45.89	7.54	3.28
2018	2	4	14	23	40.18	24	12.11	121	46.98	8.63	3.42
2018	2	4	14	24	4.37	24	13.58	121	46.6	11.79	2.63
2018	2	4	14	24	59.4	24	21.68	121	45.03	25.15	1.98
2018	2	4	14	25	25.73	24	14.06	121	45.87	11.89	1.91
2018	2	4	14	25	46.96	24	12.71	121	44.85	9.8	1.99
2018	2	4	14	25	57.8	24	11.34	121	50.26	12.43	2.76
2018	2	4	14	26	9.89	24	9.44	121	48.77	7.41	3.14
2018	2	4	14	26	42.32	24	7.78	121	38.27	8.52	1.46
2018	2	4	14	26	53.78	24	7.23	121	43.01	10.13	2.79
2018	2	4	14	27	31.2	24	13.94	121	44.76	11.46	3.34
2018	2	4	14	28	9.99	24	12.95	121	47.63	9.94	2.6
2018	2	4	14	28	27.38	24	13.88	121	44.99	4.63	4.04
2018	2	4	14	29	3.98	24	7.48	121	40.72	11.7	2.62
2018	2	4	14	29	29.83	24	13.08	121	42.99	11.23	2.89
2018	2	4	14	29	52.68	24	13.02	121	42.89	11.48	2.52
2018	2	4	14	30	6.74	24	11.61	121	46.56	9.71	2.57
2018	2	4	14	30	49.55	24	12.36	121	45.76	12.08	2.59
2018	2	4	14	31	11.82	24	13.65	121	45.19	14.74	2.22
2018	2	4	14	31	30.12	24	10.14	121	43.93	17.85	2.33
2018	2	4	14	32	30.35	24	12.33	121	44.71	10.36	2.21
2018	2	4	14	33	3.94	24	13.5	121	47.21	10.98	1.65
2018	2	4	14	33	50.36	24	12.85	121	45.02	9.89	1.69
2018	2	4	14	34	16.93	24	12.46	121	46.24	9.68	2.32
2018	2	4	14	34	34.53	24	12.88	121	46	10.93	2.49
2018	2	4	14	34	57.09	24	13.07	121	46.04	10.68	2
2018	2	4	14	34	57.33	24	13.25	121	46.02	8.95	2.01
2018	2	4	14	35	24.83	24	12.42	121	46.33	9.52	2.02
2018	2	4	14	35	34.46	24	13.26	121	45.59	8.23	1.95
2018	2	4	14	35	43.56	24	36.55	121	8.97	5.32	2.53
2018	2	4	14	35	45.23	24	12.76	121	48.38	6.1	1.76
2018	2	4	14	35	58.48	24	12.11	121	43.35	8.66	2.03
2018	2	4	14	36	13.86	24	5.98	121	42.9	9.41	1.65
2018	2	4	14	36	49.01	24	13.03	121	44.35	9.26	2.51
2018	2	4	14	37	22.26	24	5.31	121	40.14	11.31	1.18
2018	2	4	14	39	2.48	24	12.3	121	44.66	9.93	1.88
2018	2	4	14	39	24.12	24	10.29	121	38.98	11.41	2.48
2018	2	4	14	39	31.08	24	8.75	121	40.31	10.25	2.4
2018	2	4	14	40	20.45	24	12.81	121	48.01	8.69	2.97
